ID,log2FoldChange,pvalue,padj,AD2N1,AD2N2,AD2N3,AD2N4,AGN1,AGN2,AGN3,AGN4,Gene.name
ENSG00000008735,0.381448287,0.073340511,0.157151175,121.1596719,173.8352385,144.0102182,148.5777656,124.0263947,134.7696852,88.04724097,103.5578711,MAPK8IP2
ENSG00000008838,0.393711232,0.007236412,0.027729695,3118.817072,3138.077745,3630.009633,3184.456379,2825.262676,2764.871243,2046.58645,2310.819924,MED24
ENSG00000008853,0.597167669,0.001298378,0.00739299,1570.897815,1634.855104,1635.289585,1466.752454,1200.22393,1299.146282,778.091897,890.5976915,RHOBTB2
ENSG00000008869,0.118926037,0.396302945,0.539225759,1219.952559,1156.556991,1162.79325,1313.644879,1259.795663,1226.320427,942.9245225,1039.523773,HEATR5B
ENSG00000008952,-0.479029822,0.001807206,0.009496046,4826.541758,4905.570141,3557.40944,4864.1099,5660.291211,6013.574027,7207.588098,6424.533071,SEC62
ENSG00000008988,-0.789697114,0.003690309,0.016508255,23807.87553,24408.27618,22583.42059,23462.6035,26768.21637,25239.59967,59757.45769,51188.16256,RPS20
ENSG00000009307,-0.25165651,0.035907476,0.092850063,28907.02655,27623.72567,25964.6853,28231.58739,29803.44499,30056.15103,37110.88826,34860.53821,CSDE1
ENSG00000009335,-0.256836273,0.11420307,0.217709019,8376.729042,8292.845221,8065.762388,8293.176015,7720.887217,8668.787949,11410.30815,11665.54761,UBE3C
ENSG00000009413,0.053619158,0.930210525,0.956631489,4302.212833,5592.872471,2739.764648,5665.886257,7123.216717,7217.293327,1488.612655,1803.879488,REV3L
ENSG00000009724,0.023666135,0.967807597,0.980390144,14.62271903,11.05310765,10.71150384,13.58942978,23.43805884,12.55618185,10.23805128,2.958796317,MASP2
ENSG00000009780,-0.432481695,0.015728269,0.049803454,323.7887784,301.4483905,258.2662591,396.8113496,407.2362724,383.3820858,501.6645125,438.8881204,FAM76A
ENSG00000009830,0.484074979,0.003654577,0.016385199,1374.535588,1233.928745,1638.860087,1223.04868,1082.05705,1120.8485,822.1155174,883.6938335,POMT2
ENSG00000009844,-0.3021579,0.12916921,0.238156199,2809.651013,2707.006546,2501.731229,2533.069711,2494.200095,2508.725134,4135.14891,3873.06438,VTA1
ENSG00000009954,0.490589614,0.087910674,0.179560545,7338.515991,6941.351604,6340.020103,7283.028401,6975.752263,6774.478647,2784.749947,3323.71453,BAZ1B
ENSG00000010017,0.047189576,0.733022947,0.820636691,3297.42314,3424.453716,3202.739647,3474.364214,3633.875706,3670.590494,2781.678532,2880.881348,RANBP9
ENSG00000010030,-1.293273218,0.000147984,0.001290999,28.20095812,29.14001108,20.23284058,25.36693559,83.98637752,44.36517587,44.02362049,80.87376601,ETV7
ENSG00000010072,-0.29976701,0.144606893,0.259544553,482.5497278,488.3463925,479.6373384,459.3227266,432.6275028,498.8989588,610.187856,809.7239255,SPRTN
ENSG00000010165,0.08654462,0.525453369,0.655167972,2495.262554,2458.814038,3094.434441,2467.840448,2314.508311,2342.983533,2423.346737,2821.705421,METTL13
ENSG00000010219,-0.336214988,0.13077126,0.240401518,578.6418814,568.73263,579.6113742,483.7837002,542.9816965,508.9439043,964.4244302,775.2046352,DYRK4
ENSG00000010244,-0.132784509,0.362073802,0.505972823,6349.393497,6129.450606,6437.613805,5820.805757,5601.696064,6143.32124,7408.253903,7969.024748,ZNF207
ENSG00000010256,0.125477776,0.600049274,0.716587769,9894.358381,9203.219361,12722.88622,9262.555339,6705.238001,6836.422478,12108.54324,12010.74052,UQCRC1
ENSG00000010270,-0.354531466,0.091795141,0.185676345,1962.577789,2050.853883,1616.246912,1782.027225,1742.229041,1867.52278,2929.10647,2939.071009,STARD3NL
ENSG00000010278,-0.828094306,0.000420405,0.003001948,1615.810452,2089.037346,1518.65321,2048.380049,2357.478085,2389.022867,3894.554705,4271.515617,CD9
ENSG00000010292,0.055830599,0.693287606,0.790415257,6718.094912,6134.474746,6883.926465,6669.692137,5766.739061,6815.495508,5350.405597,7469.974436,NCAPD2
ENSG00000010295,0.004438653,0.984567885,0.990299724,2992.435001,4301.668532,3888.275892,4323.250595,5125.1222,4547.011987,2906.582757,2878.908817,IFFO1
ENSG00000010310,0.821313545,0.187005938,0.313649824,26.11199826,24.11587124,32.13451151,36.23847942,34.18050248,17.57865459,14.33327179,0.986265439,GIPR
ENSG00000010318,0.243266393,0.148188835,0.264539704,172.3391885,220.057325,160.6725575,196.5937508,164.0664119,154.0224974,157.6659896,158.7887357,PHF7
ENSG00000010319,-0.718720202,0.44813984,0.586635555,14.62271903,10.04827968,1.190167093,14.49539177,34.18050248,24.27528491,8.190441021,0,SEMA3G
ENSG00000010322,0.537824915,0.026572969,0.073687602,6423.551572,6478.125911,7745.60744,6711.366388,6393.707135,5872.94479,3487.080265,3089.969621,NISCH
ENSG00000010361,0.160208313,0.291412055,0.433747975,1178.173361,1231.919089,1424.63001,1223.954642,981.4687141,986.0788146,1299.208707,1260.447231,FUZ
ENSG00000010404,0.176354097,0.252018733,0.389938456,4039.003891,4510.672749,3390.786047,4574.202065,3970.797802,4089.966968,3409.271075,3145.200485,IDS
ENSG00000010539,-0.015723776,0.937844568,0.961744478,301.8546999,258.2407878,314.2041125,307.1211131,234.3805884,243.5899279,381.8793126,335.3302493,ZNF200
ENSG00000010610,0.03249193,0.94671165,0.967270771,25.06751833,35.16897889,13.09183802,29.89674552,42.96977455,30.13483644,11.2618564,16.76651247,CD4
ENSG00000010626,-0.324366684,0.109282752,0.211032311,331.1001379,345.6608211,390.3748064,256.3872419,319.3435517,377.5225343,498.5930971,460.5859601,LRRC23
ENSG00000010704,0.336957979,0.124635332,0.232085123,1029.857211,1111.339733,1096.143892,1095.30804,1189.481486,966.8260024,643.9734252,629.2373502,HFE
ENSG00000010803,0.130223863,0.400140281,0.542866999,1659.678609,1482.121253,1749.545626,1733.105278,1726.603668,1715.174441,1231.637568,1377.812818,SCMH1
ENSG00000010810,0.060077282,0.748451366,0.831840489,5168.086696,5347.694447,5084.39382,5664.074333,6525.546216,5811.00096,3984.649557,4075.248795,FYN
ENSG00000010818,0.598576935,0.023713026,0.067681548,4035.870451,3514.888233,3227.733156,3968.113496,3268.632623,3262.096044,1558.231404,1649.035814,HIVEP2
ENSG00000011007,0.337661277,0.003906697,0.017253945,2721.914699,2665.8086,2596.944596,2689.801135,2307.67221,2281.039703,1854.111086,2003.105107,ELOA
ENSG00000011009,0.189009281,0.117384031,0.222147776,2363.658082,2554.272695,2899.247038,2364.560782,2092.823338,2142.084624,2359.870819,2335.47656,LYPLA2
ENSG00000011021,0.264884604,0.27469094,0.415385469,1017.323452,1049.040399,943.8025046,971.1912484,1150.418055,1007.842863,581.5213125,573.0202201,CLCN6
ENSG00000011028,0.865767873,0.018265154,0.055756602,86940.42045,78431.84706,98736.26202,84166.58634,73458.78276,70533.933,18888.1808,28235.79326,MRC2
ENSG00000011052,-0.53692696,0.024942899,0.070283172,218.2963055,195.9414538,282.069601,231.0203063,235.3571742,269.5393704,432.0457638,408.3138918,NME1-NME2
ENSG00000011105,0.674509355,3.33E-08,7.66E-07,2566.287189,2517.09406,3058.729428,2599.204936,1853.55982,1628.118246,1682.111825,1565.203252,TSPAN9
ENSG00000011114,-0.141725078,0.211330474,0.343080164,2127.605618,2119.182185,1793.581809,2225.042636,2173.879958,2317.034091,2335.299496,2295.039677,BTBD7
ENSG00000011132,0.534311723,0.001106867,0.006516167,974.499775,930.4706985,1193.737594,799.0584712,629.8978314,684.7304502,763.7586252,611.4845723,APBA3
ENSG00000011143,-0.136164965,0.430851952,0.57156781,453.3042898,424.0374026,533.1948576,363.2907562,459.9719048,423.5618677,491.4264612,573.0202201,MKS1
ENSG00000011198,0.007412172,0.973368375,0.984266831,550.4409233,491.3608764,570.0900374,500.091016,371.1025984,430.258498,737.1396918,563.1575658,ABHD5
ENSG00000011243,0.280811016,0.073088929,0.156781177,1235.619758,1342.450166,1447.243185,1300.055449,1232.451261,1237.202452,851.8058661,1060.235347,AKAP8L
ENSG00000011258,-0.179041209,0.431700152,0.572347478,315.432939,422.0277466,268.977763,326.1463148,443.3699465,473.7865951,283.5940203,307.714817,MBTD1
ENSG00000011260,-0.316761628,0.066719788,0.146459196,1310.822313,1420.826747,1263.957453,1375.250294,1336.94594,1411.31484,1879.706214,2063.267299,UTP18
ENSG00000011275,0.273771972,0.079779988,0.166833694,3718.348552,3660.588288,3746.646008,3557.712717,3609.461062,3408.584833,2427.441957,2698.422242,RNF216
ENSG00000011295,-0.326733518,0.030726878,0.082444922,1021.501372,1093.252829,1080.67172,998.370108,1118.190724,1147.635021,1569.493261,1425.15356,TTC19
ENSG00000011304,0.366102938,0.00459278,0.019456885,16696.01169,15850.15637,18767.74489,16343.55422,13772.78933,14216.10909,10995.66707,13506.90519,PTBP1
ENSG00000011332,0.168566337,0.373745209,0.517255559,272.6092618,257.2359599,368.9517988,267.2587857,286.139635,296.3258916,217.046687,235.71744,DPF1
ENSG00000011347,0.867772514,0.001857441,0.009667328,391.6799739,421.0229187,357.0501278,548.1070012,291.9991498,295.4888129,120.8090051,232.7586436,SYT7
ENSG00000011376,0.202831736,0.054135684,0.125559097,1543.741337,1464.03435,1487.708866,1376.156256,1330.109839,1219.623797,1206.04244,1345.266059,LARS2
ENSG00000011405,0.013943694,0.941882149,0.964391701,1896.775554,1756.439288,1217.540936,1878.965158,1795.941259,1993.084599,1473.255579,1423.181029,PIK3C2A
ENSG00000011422,1.331075492,7.03E-21,7.12E-19,3599.27784,3225.497778,4392.90674,3189.892151,1366.243513,1402.944052,1444.589035,1511.944918,PLAUR
ENSG00000011426,-0.037091731,0.836346455,0.892975542,7690.505727,7028.771637,6310.265926,7249.507808,5843.889338,8287.917099,5911.450807,8972.0567,ANLN
ENSG00000011451,0.482757579,0.080174936,0.167549382,6444.44117,6339.459651,7243.356927,6814.646055,6654.45554,6484.849386,2889.17807,3178.73351,WIZ
ENSG00000011454,-0.47207638,0.003949079,0.017397618,8241.991131,9735.778184,6578.053522,9560.616833,13192.69737,12526.04701,11047.88113,10558.95779,RABGAP1
ENSG00000011465,-0.436481834,0.019937422,0.059546283,133682.9863,157612.291,101750.9553,158320.4808,218836.2725,202415.6964,156130.282,168784.5359,DCN
ENSG00000011478,0.613704481,0.00425383,0.018383532,628.7769181,645.0995556,729.5724279,560.790469,553.7241402,478.8090679,319.4271998,322.5087986,QPCTL
ENSG00000011485,0.210976277,0.068434378,0.14933614,5081.394861,5017.106045,6041.288163,4889.476836,4468.856553,4643.276048,4292.8149,4760.703275,PPP5C
ENSG00000011523,-0.071452205,0.672872579,0.775247147,1235.619758,1492.169533,1211.5901,1510.23863,1753.94807,1501.719349,1178.399702,1292.993991,CEP68
ENSG00000011566,-0.373419889,0.017030301,0.052880764,1171.906482,1329.387402,872.392479,1273.782552,1478.550879,1503.393507,1558.231404,1483.34322,MAP4K3
ENSG00000011638,-1.555816187,2.29E-10,7.89E-09,526.4178849,591.8436733,441.5519914,583.4395186,1213.896131,1058.067591,2222.680932,1809.797081,TMEM159
ENSG00000012048,0.452123934,0.12199119,0.228634591,1045.52441,962.6251935,902.1466563,927.7050731,891.6228218,1008.679942,341.9509126,562.1713003,BRCA1
ENSG00000012061,0.138390951,0.434609536,0.57495785,4185.231081,4136.876745,4820.176726,3901.072309,3189.529174,3132.348832,4611.218295,4551.615002,ERCC1
ENSG00000012171,0.793072645,0.02761492,0.07586228,1364.090789,1596.671641,1784.060472,1591.775208,1478.550879,1181.118173,661.3781124,335.3302493,SEMA3B
ENSG00000012174,-0.40666915,0.007479955,0.02836886,1903.042433,1739.357213,1561.499226,1811.018009,2033.251605,2018.196963,2777.583311,2472.567456,MBTPS2
ENSG00000012211,0.089570886,0.537610195,0.66502652,649.6665167,659.1671471,873.5826461,766.4438397,731.4627531,678.0338199,721.7826149,639.1000046,PRICKLE3
ENSG00000012232,0.387131229,0.000381746,0.002778987,6325.370458,5892.311205,6750.62775,5992.938534,5091.918284,4995.686218,4357.314623,4639.392626,EXTL3
ENSG00000012660,-0.676476485,0.000191587,0.001597728,3789.373187,3801.264204,3251.536498,3862.115944,4700.307384,4757.955842,7011.017514,7034.045112,ELOVL5
ENSG00000012817,-0.761419042,9.30E-07,1.58E-05,623.5545184,639.0705878,652.2115669,667.6939833,1321.320567,1178.606936,924.4960302,952.7324142,KDM5D
ENSG00000012822,0.29088853,0.072187997,0.155141728,6193.765987,6589.661815,6663.745553,6612.616532,6526.522802,5737.338026,4936.788325,4099.905431,CALCOCO1
ENSG00000012963,-0.267300439,0.08576782,0.17604387,2450.349917,2164.399443,2164.913942,2333.758075,2258.842921,2476.079061,2867.678162,3367.110209,UBR7
ENSG00000012983,0.066890257,0.674596472,0.776557859,4266.700516,4582.015535,3729.983669,4651.208833,4484.481925,4904.44463,3538.270521,3521.953883,MAP4K5
ENSG00000013016,0.125915986,0.341438986,0.485653037,2670.735182,2814.523139,2786.181164,2755.93636,2605.530875,2576.528516,2059.895917,2863.12857,EHD3
ENSG00000013275,0.084276283,0.657899373,0.763038961,4080.783088,3712.839342,4946.334438,3651.026801,3150.465743,3134.860068,4629.646787,4545.697409,PSMC4
ENSG00000013288,0.889807678,0.02902516,0.078877572,13732.82212,13845.52457,16464.77156,14863.21233,12851.86893,12242.2773,2805.22605,3890.817157,MAN2B2
ENSG00000013293,1.798910907,6.89E-12,2.92E-10,2567.331669,4135.871917,2037.566063,4364.018884,1066.431677,1104.944003,725.8778354,868.8998519,SLC7A14
ENSG00000013297,-0.411868611,0.007063115,0.027203347,41914.97961,58859.80789,49668.05312,55418.60061,66454.70951,59024.93672,71790.23935,76612.11305,CLDN11
ENSG00000013306,-0.214159498,0.357533577,0.501721216,4356.52579,4169.03124,5953.215798,4024.283139,4146.583244,3868.141088,6703.875975,6745.069338,SLC25A39
ENSG00000013364,0.03549655,0.777612366,0.852048095,20398.69304,22792.5128,25412.44777,23812.30483,22202.67782,20623.94723,21803.9778,25539.34355,MVP
ENSG00000013374,-0.198598113,0.032348816,0.085783189,2588.221267,2703.992062,2394.616191,2647.220922,2935.61687,2982.511729,3012.034685,2931.180885,NUB1
ENSG00000013375,0.106117615,0.475985223,0.612614179,4467.240662,3849.495946,4025.145108,3774.237631,3164.137944,3365.893814,4450.48089,3993.388763,PGM3
ENSG00000013392,-0.31361425,0.078033324,0.164239894,350.9452566,406.9553271,382.0436368,414.0246274,418.9553018,395.1011889,609.1640509,509.899232,RWDD2A
ENSG00000013441,0.257279929,0.215013888,0.3475534,602.6649198,739.5533846,448.692994,578.0037467,549.817797,601.0225712,392.1173639,438.8881204,CLK1
ENSG00000013503,-0.313140458,0.047735236,0.114545829,925.4092183,785.7754711,793.8414509,764.6319157,871.1145203,894.8372265,1071.923969,1224.941675,POLR3B
ENSG00000013523,-0.116327111,0.295237703,0.437755832,728.0025115,851.0892891,812.8841244,758.2901818,834.0042605,839.5900263,893.7818764,847.2020122,ANGEL1
ENSG00000013561,-0.403145137,0.062946955,0.140426926,1929.154431,1800.651719,1823.335986,1726.763544,1686.563651,1882.590199,3198.367219,2860.169774,RNF14
ENSG00000013563,0.631328984,5.55E-05,0.00057334,524.3289251,535.573307,674.8247416,540.8593053,381.845042,385.0562434,396.2125844,304.7560207,DNASE1L1
ENSG00000013573,0.526280531,0.00473959,0.019967077,611.0207593,528.5395113,761.7069394,607.9004923,476.5738631,509.7809831,334.7842767,419.1628116,DDX11
ENSG00000013583,-0.258673657,0.064622595,0.143020907,2551.66447,2629.634793,3092.054107,2516.762396,2888.740752,2894.618456,3632.460593,3492.36592,HEBP1
ENSG00000013588,0.486770017,0.000278799,0.002146009,3383.070495,3880.645613,3863.282383,3988.04466,3012.767147,2798.354395,2728.440665,2246.71267,GPRC5A
ENSG00000013619,0.664223085,0.014541185,0.0470163,4853.698236,4479.523082,5054.639643,4888.570874,4148.536415,4076.573707,1711.802173,2226.001096,MAMLD1
ENSG00000013810,0.331690664,0.058276042,0.132422829,4164.341482,3937.920807,4915.390093,3988.04466,3079.174981,3812.056809,2579.988921,4039.743239,TACC3
ENSG00000014123,-0.416936185,0.013247738,0.043866231,1399.603107,1551.454383,1031.874869,1454.974949,1664.102178,1683.365447,2132.586081,1783.167914,UFL1
ENSG00000014138,0.10988552,0.62023671,0.733340093,1536.429978,1300.247391,1670.994598,1178.656543,936.5457679,1109.129397,1455.850891,1767.387667,POLA2
ENSG00000014164,0.28622392,0.195785034,0.324437356,1346.33463,1563.512319,1747.165292,1558.254615,1747.11197,1429.730573,906.0675379,1012.894606,ZC3H3
ENSG00000014216,-0.124807744,0.328547012,0.472458405,12528.53676,13800.30732,16116.0526,14473.64868,15082.39087,14016.04726,15901.74124,17061.40583,CAPN1
ENSG00000014641,-0.420148694,0.074095007,0.158319684,6345.215577,5954.61054,6629.230707,5533.615807,5815.56835,5746.545893,10970.07194,10200.94344,MDH1
ENSG00000014824,-0.357831444,0.020577752,0.06097751,3237.887784,3107.932906,2639.790612,3175.396759,3325.274598,3406.073596,4570.266089,4285.323333,SLC30A9
ENSG00000014914,0.055637085,0.752945035,0.834534758,667.4226755,849.0796331,592.7032122,802.6823191,783.2217997,730.7697836,556.9499894,731.8089558,MTMR11
ENSG00000014919,-0.481242205,0.004862272,0.020397416,1459.138463,1448.96193,1413.918506,1428.702051,1616.249474,1674.994659,2496.036901,2241.781343,COX15
ENSG00000015153,-1.025900252,5.42E-05,0.000561846,513.8841257,424.0374026,301.1122745,481.9717763,648.4529613,672.1742683,1236.756594,949.7736179,YAF2
ENSG00000015171,0.086839866,0.541026658,0.667620428,3936.644858,3654.55932,3251.536498,3728.939532,3841.888479,3837.169173,2991.558583,3049.532738,ZMYND11
ENSG00000015285,0.547582496,0.26858072,0.408330038,16.71167889,27.13035514,27.37384313,15.40135375,27.34440198,12.55618185,12.28566153,6.903858074,WAS
ENSG00000015475,0.615582773,5.86E-05,0.000597879,2012.712826,2117.172529,2550.52808,2105.455654,1260.772249,1258.129421,1538.779107,1676.651247,BID
ENSG00000015479,-0.294249322,0.369878084,0.513401763,107.5814328,53.25588231,42.84601534,60.69945303,85.93954909,70.31461836,106.4757333,62.13472267,MATR3
ENSG00000015532,0.666305169,2.75E-05,0.000314575,3754.90535,3585.226191,4333.398385,3760.648202,2868.232451,2722.180225,2039.419814,2093.841527,XYLT2
ENSG00000015676,-0.001563945,0.992038601,0.99460411,5560.811149,5239.173026,6285.272417,5006.345932,4713.979585,4791.438994,6304.591976,6305.194952,NUDCD3
ENSG00000016391,-2.733159926,5.48E-18,4.27E-16,39.69023735,49.23657044,41.65584825,57.98156707,401.3767577,426.0731041,263.1179178,165.6925938,CHDH
ENSG00000016402,-2.142984115,0.000112441,0.001038491,12.53375916,3.014483905,2.380334186,6.341733898,23.43805884,17.57865459,32.76176408,34.51929037,IL20RA
ENSG00000016864,-0.002643853,0.977040986,0.985785608,4426.505945,4626.227966,4254.847357,4201.851689,4415.144335,4270.775986,4592.789802,4263.625493,GLT8D1
ENSG00000017260,0.016950443,0.89109057,0.929897472,6405.795413,6315.34378,6047.238998,6243.890004,5512.826757,5554.017771,6944.47018,6710.550048,ATP2C1
ENSG00000017483,0.902313289,0.001751535,0.009264773,5265.223329,3937.920807,6858.932956,3776.955517,1745.158798,1882.590199,3742.007741,3244.813295,SLC38A5
ENSG00000017797,0.185900638,0.164400972,0.285715443,6372.372055,6344.483791,6259.088741,6391.561808,6337.06516,6175.130234,4747.384377,5039.816394,RALBP1
ENSG00000018189,-0.005312837,0.977280176,0.985964354,410.4806126,514.4719197,423.699485,472.9121564,491.2226499,575.0731287,400.3078049,360.9731507,RUFY3
ENSG00000018280,-0.99362603,0.102819465,0.202091677,9.400319373,13.06276359,9.521336742,18.11923971,9.765857851,10.04494548,54.26167176,26.62916686,SLC11A1
